"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1219",751,1219,190,372,28.9529130960585,23.1091640630117,3.47240141350666,2.99669287282009,2.62862234498698,1.95129432304597,1.90910060776339
"1220",763,1220,184,432,19.2892709941001,16.0400794571659,3.4426787371977,2.95971957051103,2.55747567193383,1.70595674817553,0.6376315853329
"1221",769,1221,198,352,26.809115478605,21.7032790790751,3.56218280554403,2.97186048890451,2.49367331304812,1.53412010193962,0.756100375197694
"1222",781,1222,194,372,23.3596068399823,20.102706376094,3.43162385874681,2.83497915684879,2.34934631008185,1.36647215376703,0.230000397433028
"1223",788,1223,190,344,14.7339296578962,15.5180768288538,3.2158592009438,2.64214196300395,2.18708409469356,1.31521697341074,0.680780864543364
"1224",809,1224,188,358,21.5547245899601,17.9366924289334,3.36462096076429,2.83047456990492,2.39113412872453,1.48402189879707,0.373509681380734
"1225",813,1225,196,314,31.2488665957909,27.7385464377684,3.22427571485305,2.56981109228237,2.06981004527356,1.1785717118412,1.14035777623352
"1226",816,1226,196,298,18.1831047230043,19.4485585739865,3.33969862439528,2.75875193458948,2.32387061068204,1.58073440477572,1.84990914180933
"1227",818,1227,188,376,25.3941491510097,20.6755253650728,3.3000058877227,2.76702081401336,2.34074273553562,1.50473811373018,0.70857747705321
"1228",833,1228,176,384,18.3849042565961,15.3907946137873,3.1688339692428,2.69461697378024,2.30147653171125,1.4790203547751,0.471514111481592
"1229",836,1229,182,366,27.1278630594384,21.6161687858297,3.00548776668583,2.47268588396619,2.05050947841214,1.23841822747323,0.653802776975155
"1230",845,1230,184,254,16.4106385092202,20.0488053135245,2.59297078714985,1.988359660037,1.53568711160348,0.747783847263143,0.118051700920984
"1231",857,1231,182,396,20.0246216408893,16.5961811822297,3.2678101246703,2.76960863217244,2.35905032709825,1.5139021962834,0.940693529988572
"1232",868,1232,182,380,27.4731454035754,22.4493855206216,3.06035837033375,2.59561907919483,2.25466307061447,1.75532430200043,5.16392518356425
"1233",884,1233,196,312,27.0346295694926,25.63521675461,3.30196821852566,2.68831928797711,2.22423101243125,1.39862572580105,0.888545829624236
"1234",896,1234,206,336,27.0352811084895,24.1211712625457,3.72969361956023,3.10548548344068,2.61404908748506,1.67330122599934,0.810178368170887
"1235",908,1235,174,430,17.3678893274875,15.8794905939956,3.13381930369437,2.71894038972466,2.39446602632971,1.78405508550222,1.44128272117184
"1236",912,1236,168,442,18.4138329878116,15.1609316296011,3.03968110848108,2.62700040928392,2.29690335288194,1.68049087776431,4.41045202065724
